,Date,Visit,Home,V_Odd,H_Odd,OU,Score
975,21/5/04,GS,NO,110,-130,235.0,103-108
976,21/5/04,DAL,MIA,-110,-110,216.5,127-113
977,21/5/04,TOR,LAC,525,-750,217.5,100-105
978,21/5/05,BOS,ORL,-950,625,221.0,132-96
979,21/5/05,POR,CLE,-900,600,226.5,141-105
980,21/5/05,MEM,MIN,-160,140,237.5,139-135
981,21/5/05,PHO,ATL,-115,-105,227.0,103-135
982,21/5/05,PHI,HOU,-1500,850,220.5,135-115
983,21/5/05,SAC,IND,210,-250,239.0,104-93
984,21/5/05,WAS,MIL,155,-175,243.0,134-135
985,21/5/05,SA,UTA,240,-280,219.0,94-126
986,21/5/05,NY,DEN,140,-160,214.5,97-113
987,21/5/06,CHI,CHA,-180,160,219.0,120-99
988,21/5/06,BKN,DAL,-150,130,235.5,109-113
989,21/5/06,WAS,TOR,-135,115,235.5,131-129
990,21/5/06,MEM,DET,-450,375,222.5,97-111
991,21/5/06,ATL,IND,-245,205,238.5,126-133
992,21/5/06,OKC,GS,825,-1350,225.0,97-118
993,21/5/06,LAL,LAC,320,-380,212.0,94-118
994,21/5/07,NO,PHI,550,-800,223.5,107-109
995,21/5/07,BOS,CHI,-175,155,226.0,99-121
996,21/5/07,HOU,MIL,1400,-4000,233.0,133-141
997,21/5/07,ORL,CHA,260,-310,214.0,112-122
998,21/5/07,MIN,MIA,280,-340,228.5,112-121
999,21/5/07,CLE,DAL,450,-600,217.0,90-110
1000,21/5/07,NY,PHO,225,-265,217.0,105-128
1001,21/5/07,DEN,UTA,160,-180,215.0,120-127
1002,21/5/07,SA,SAC,-190,170,223.5,113-104
1003,21/5/07,LAL,POR,270,-330,223.0,101-106
1004,21/5/08,WAS,IND,-180,160,250.5,133-132
1005,21/5/08,DET,PHI,400,-500,216.5,104-118
1006,21/5/08,MEM,TOR,-260,220,225.5,109-99
1007,21/5/08,BKN,DEN,-165,145,232.0,125-119
1008,21/5/08,OKC,GS,800,-1250,222.5,97-136
1009,21/5/08,SA,POR,200,-240,233.0,102-124
1010,21/5/08,HOU,UTA,1100,-2500,225.5,116-124
1011,21/5/09,MIA,BOS,-110,-110,222.0,130-124
1012,21/5/09,NY,LAC,290,-350,215.0,106-100
1013,21/5/09,DAL,CLE,-600,450,218.0,124-97
1014,21/5/09,NO,CHA,135,-155,224.0,112-110
1015,21/5/09,MIN,ORL,-300,250,232.5,128-96
1016,21/5/09,CHI,DET,-450,375,216.5,108-96
1017,21/5/09,PHO,LAL,-250,210,217.0,110-123
1018,21/5/09,OKC,SAC,375,-450,224.0,98-126
1019,21/5/10,WAS,ATL,290,-350,237.0,124-125
1020,21/5/10,IND,CLE,-450,375,228.5,111-102
1021,21/5/10,NO,MEM,400,-500,228.5,110-115
1022,21/5/10,MIL,SA,-300,250,233.5,125-146
1023,21/5/10,UTA,GS,-125,105,226.5,116-119
1024,21/5/10,HOU,POR,900,-1600,239.5,129-140
1025,21/5/11,MIN,DET,-310,260,228.0,119-100
1026,21/5/11,DEN,CHA,-240,200,223.5,117-112
1027,21/5/11,MIA,BOS,-120,100,224.5,129-121
1028,21/5/11,LAC,TOR,-1200,750,217.5,115-96
1029,21/5/11,BKN,CHI,-185,165,234.5,115-107
1030,21/5/11,DAL,MEM,-155,135,227.5,104-133
1031,21/5/11,PHI,IND,-210,180,233.5,94-103
1032,21/5/11,ORL,MIL,1000,-2000,230.0,102-114
1033,21/5/11,PHO,GS,-180,160,231.5,116-122
1034,21/5/11,OKC,SAC,375,-450,222.5,106-122
1035,21/5/11,NY,LAL,125,-145,210.0,99-101
1036,21/5/12,WAS,ATL,235,-275,238.5,116-120
1037,21/5/12,SA,BKN,175,-200,233.0,116-128
1038,21/5/12,BOS,CLE,-250,210,222.0,94-102
1039,21/5/12,POR,UTA,-105,-115,234.0,105-98
1040,21/5/12,NO,DAL,385,-470,225.5,107-125
1041,21/5/12,HOU,LAL,400,-500,220.0,122-124
1042,21/5/13,LAC,CHA,-350,290,220.5,113-90
1043,21/5/13,MIL,IND,-450,375,241.5,142-133
1044,21/5/13,ORL,ATL,700,-1100,222.5,93-116
1045,21/5/13,SA,NY,175,-200,215.5,98-102
1046,21/5/13,PHI,MIA,105,-125,218.5,94-106
1047,21/5/13,SAC,MEM,290,-350,227.5,110-116
1048,21/5/13,TOR,CHI,450,-600,216.5,102-114
1049,21/5/13,DEN,MIN,-140,120,230.5,114-103
1050,21/5/13,POR,PHO,110,-130,237.5,117-118
1051,21/5/14,CLE,WAS,390,-480,226.5,105-120
1052,21/5/14,DEN,DET,-400,330,217.0,104-91
1053,21/5/14,UTA,OKC,-2000,1000,221.0,109-93
1054,21/5/14,ORL,PHI,900,-1600,213.5,97-122
1055,21/5/14,LAC,HOU,-300,250,225.0,115-122
1056,21/5/14,SAC,MEM,140,-160,224.5,106-107
1057,21/5/14,TOR,DAL,950,-1800,219.5,110-114
1058,21/5/14,NO,GS,100,-120,220.0,122-125
1059,21/5/15,LAL,IND,-400,330,226.5,122-115
1060,21/5/15,BOS,MIN,180,-210,233.5,124-108
1061,21/5/15,PHO,SA,-700,500,225.5,140-103
1062,21/5/15,CHA,NY,200,-240,214.5,109-118
1063,21/5/15,MIA,MIL,160,-180,233.0,108-122
1064,21/5/15,CHI,BKN,525,-750,231.5,91-105
1065,21/5/16,UTA,SAC,-800,550,221.5,121-99
1066,21/5/16,HOU,ATL,270,-330,232.0,95-124
1067,21/5/16,MEM,GS,145,-165,228.0,101-113
1068,21/5/16,PHO,SA,-130,110,220.0,123-121
1069,21/5/16,CLE,BKN,900,-1600,225.5,109-123
1070,21/5/16,MIA,DET,-170,150,212.0,120-107
1071,21/5/16,LAC,OKC,-360,300,220.5,112-117
1072,21/5/16,DAL,MIN,-280,240,230.0,121-136
1073,21/5/16,ORL,PHI,220,-260,214.0,117-128
1074,21/5/16,LAL,NO,-450,375,222.0,110-98
1075,21/5/16,DEN,POR,340,-410,228.5,116-132
1076,21/5/16,MIL,CHI,-300,250,224.5,112-118
1077,21/5/16,CHA,WAS,235,-275,230.5,110-115
1078,21/5/16,BOS,NY,650,-1000,211.0,92-96
1079,21/5/16,IND,TOR,-240,200,226.5,125-113
1080,21/5/18,CHA,IND,110,-130,226.0,117-144
1081,21/5/18,WAS,BOS,110,-130,233.0,100-118
1082,21/5/19,SA,MEM,170,-190,224.0,96-100
1083,21/5/19,GS,LAL,205,-245,217.0,100-103
1084,21/5/20,IND,WAS,140,-160,240.5,115-142
1085,21/5/21,MEM,GS,185,-215,220.5,117-112
1086,21/5/22,MIA,MIL,190,-220,226.0,107-109
1087,21/5/22,BOS,BKN,320,-380,232.5,93-104
1088,21/5/22,DAL,LAC,210,-250,217.5,113-103
1089,21/5/22,POR,DEN,100,-120,226.0,123-109
1090,21/5/23,ATL,NY,100,-120,214.0,107-105
1091,21/5/23,WAS,PHI,300,-360,227.5,118-125
1092,21/5/23,LAL,PHO,120,-140,213.5,90-99
1093,21/5/23,MEM,UTA,315,-375,216.5,112-109
1094,21/5/24,MIA,MIL,180,-210,223.5,98-132
1095,21/5/24,POR,DEN,110,-130,224.5,109-128
1096,21/5/25,BOS,BKN,400,-500,228.0,108-130
1097,21/5/25,LAL,PHO,-135,115,210.5,109-102
1098,21/5/25,DAL,LAC,260,-310,215.5,127-121
1099,21/5/26,WAS,PHI,320,-380,229.0,95-120
1100,21/5/26,ATL,NY,115,-135,213.0,92-101
1101,21/5/26,MEM,UTA,425,-550,219.5,129-141
1102,21/5/27,MIL,MIA,-125,105,224.5,113-84
1103,21/5/27,PHO,LAL,240,-280,211.0,95-109
1104,21/5/27,DEN,POR,150,-170,227.0,120-115
1105,21/5/28,NY,ATL,170,-190,212.0,94-105
1106,21/5/28,BKN,BOS,-330,270,227.0,119-125
1107,21/5/28,LAC,DAL,-155,135,219.0,118-108
1108,21/5/29,MIL,MIA,-185,165,221.5,120-103
1109,21/5/29,DEN,POR,175,-200,227.5,95-115
1110,21/5/29,PHI,WAS,-220,190,229.0,132-103
1111,21/5/29,UTA,MEM,-215,185,224.5,121-111
1112,21/5/30,NY,ATL,170,-190,209.0,96-113
1113,21/5/30,PHO,LAL,250,-300,209.5,100-92
1114,21/5/30,BKN,BOS,-420,350,228.0,141-126
1115,21/5/30,LAC,DAL,-160,140,219.5,106-81
1116,21/5/31,PHI,WAS,-380,320,231.0,114-122
1117,21/5/31,UTA,MEM,-240,200,224.5,120-113
1118,21/6/01,BOS,BKN,750,-1200,234.5,109-123
1119,21/6/01,POR,DEN,115,-135,226.5,140-147
1120,21/6/01,LAL,PHO,175,-200,209.5,85-115
1121,21/6/02,ATL,NY,100,-120,209.0,103-89
1122,21/6/02,DAL,LAC,280,-340,217.5,105-100
1123,21/6/02,MEM,UTA,380,-460,226.5,110-126
1124,21/6/02,WAS,PHI,210,-250,229.0,112-129
1125,21/6/03,PHO,LAL,120,-140,207.5,113-100
1126,21/6/03,DEN,POR,175,-200,228.0,126-115
1127,21/6/04,LAC,DAL,-145,125,215.5,104-97
1128,21/6/05,MIL,BKN,145,-165,239.5,107-115
1129,21/6/06,ATL,PHI,170,-190,219.5,128-124
1130,21/6/06,DAL,LAC,225,-265,211.5,111-126
1131,21/6/07,MIL,BKN,-135,115,238.0,86-125
1132,21/6/07,DEN,PHO,190,-220,222.0,105-122
1133,21/6/08,ATL,PHI,240,-280,225.5,102-118
1134,21/6/08,LAC,UTA,130,-150,222.0,109-112
1135,21/6/09,DEN,PHO,180,-210,224.5,98-123
1136,21/6/10,BKN,MIL,140,-160,235.0,83-86
1137,21/6/10,LAC,UTA,120,-140,222.5,111-117
1138,21/6/11,PHI,ATL,-130,110,224.5,127-111
1139,21/6/11,PHO,DEN,110,-130,223.5,116-102
1140,21/6/12,UTA,LAC,175,-200,222.5,106-132
1141,21/6/13,BKN,MIL,-135,115,228.5,96-107
1142,21/6/13,PHO,DEN,-155,135,223.0,125-118
1143,21/6/14,PHI,ATL,-150,130,226.0,100-103
1144,21/6/14,UTA,LAC,190,-220,223.5,104-118
1145,21/6/15,MIL,BKN,-120,100,222.0,108-114
1146,21/6/16,ATL,PHI,250,-300,224.0,109-106
1147,21/6/16,LAC,UTA,310,-370,219.5,119-111
1148,21/6/17,BKN,MIL,175,-200,220.5,89-104
1149,21/6/18,PHI,ATL,175,-200,223.5,104-99
1150,21/6/18,UTA,LAC,-155,135,221.0,119-131
1151,21/6/19,MIL,BKN,-145,125,215.5,115-111
1152,21/6/20,ATL,PHI,240,-280,216.0,103-96
1153,21/6/20,LAC,PHO,150,-170,219.5,114-120
1154,21/6/22,LAC,PHO,165,-185,222.5,103-104
1155,21/6/23,ATL,MIL,300,-360,225.0,116-113
1156,21/6/24,PHO,LAC,-115,-105,221.0,92-106
1157,21/6/25,ATL,MIL,310,-370,226.0,91-125
1158,21/6/26,PHO,LAC,-110,-110,217.5,84-80
1159,21/6/27,MIL,ATL,-185,165,224.0,113-102
1160,21/6/28,LAC,PHO,240,-280,213.5,116-102
1161,21/6/29,MIL,ATL,-420,350,215.0,88-110
1162,21/6/30,PHO,LAC,-115,-105,214.5,130-103
1163,21/7/01,ATL,MIL,165,-185,213.0,112-123
1164,21/7/03,MIL,ATL,140,-160,219.5,118-107
1165,21/7/06,MIL,PHO,190,-220,219.5,105-118
1166,21/7/08,MIL,PHO,160,-180,221.0,108-118
1167,21/7/11,PHO,MIL,180,-210,220.0,100-120
1168,21/7/14,PHO,MIL,170,-190,221.0,103-109
1169,21/7/17,MIL,PHO,150,-170,220.0,123-119
1170,21/7/20,PHO,MIL,170,-190,221.0,98-105
